timestamp,a_cal,d_cal,c_cal,T_cal,J_final
2026-05-17 10:51:44.809104,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:45.809105,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:46.810101,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:47.810101,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:48.810101,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:49.810110,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:50.810116,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:51.810116,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:52.810116,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:53.810116,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:51:54.810116,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:51:55.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:51:56.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:51:57.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:51:58.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:51:59.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:52:00.810124,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:52:01.810429,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:52:02.810429,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:52:03.810429,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:52:04.810429,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:05.810429,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:06.822320,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:07.822354,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:08.822354,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:09.822354,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:10.822354,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:11.822354,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:12.822359,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:13.822901,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:52:14.822901,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:15.822901,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:16.822901,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:17.822922,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:18.823756,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:19.823757,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:20.823757,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:21.823858,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:22.823858,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:52:23.825007,0.5312845406847357,0.08001457999999999,0.8000729,1.0149885464005286,0.337386912965199
2026-05-17 10:56:24.375492,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:25.375492,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:26.375492,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:27.375492,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:28.375493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:29.375493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:30.375493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:31.375493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:32.375493,1.2,0.1,0.9,0.863,10000
2026-05-17 10:56:33.375493,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:34.375493,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:35.380430,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:36.380430,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:37.380430,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:38.380430,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:39.380471,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:40.380471,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:41.380471,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:42.381528,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:56:43.381528,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:44.384614,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:45.386349,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:46.387973,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:47.387973,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:48.387973,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:49.387973,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:50.387973,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:51.391573,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:52.391573,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:56:53.391608,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:54.391608,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:55.391608,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:56.402661,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:57.402661,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:58.402698,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:56:59.402698,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:57:00.402698,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:57:01.417332,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:57:02.419297,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:57:03.419297,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:04.419297,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:05.419297,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:06.419542,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:07.419542,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:08.419542,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:09.419596,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:10.419596,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:11.419596,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:12.419596,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
2026-05-17 10:57:13.419602,0.5324228555125405,0.08004859999999998,0.8002429999999999,1.0147298252754011,0.337386912965199
2026-05-17 10:59:19.179292,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:20.179292,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:21.179295,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:22.179295,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:23.181661,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:24.186201,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:25.186249,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:26.186457,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:27.186457,1.2,0.1,0.9,0.863,10000
2026-05-17 10:59:28.196055,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:29.196209,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:30.196209,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:31.196209,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:32.196209,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:33.196211,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:34.204290,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:35.204290,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:36.204290,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:37.204303,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:38.204329,0.7315576840309737,0.086,0.83,0.9694695988179083,0.337386912965199
2026-05-17 10:59:39.204329,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:40.204329,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:41.204331,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:42.204340,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:43.204340,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:44.204355,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:45.204355,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:46.204356,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:47.204356,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:48.204357,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:49.204357,0.5910249892402657,0.08179999999999998,0.8089999999999999,1.001410478463281,0.337386912965199
2026-05-17 10:59:50.204357,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:51.204357,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:52.204357,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:53.205106,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:54.205106,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:55.205898,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:56.205898,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:57.206539,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:58.206539,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 10:59:59.206539,0.5488651808030534,0.08053999999999999,0.8027,1.0109927423568927,0.337386912965199
2026-05-17 11:00:00.210320,0.5362172382718896,0.08016199999999998,0.8008099999999999,1.013867421524976,0.337386912965199
